,url,date,content,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags
145,https://twitter.com/j0anneeee/status/1373994477979852808,2021-03-22 13:46:25+00:00,"Anyone else still iffy about riding the TTC?
#toronto #ttc https://t.co/5W9EgINgSu","Anyone else still iffy about riding the TTC?
#toronto #ttc https://t.co/5W9EgINgSu",1373994477979852808,"{'username': 'j0anneeee', 'id': 39414741, 'displayname': 'Joanne Simpson', 'description': 'Motherhood, Mental Health, Beauty, & Everything in Between!', 'rawDescription': 'Motherhood, Mental Health, Beauty, & Everything in Between!', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 5, 12, 2, 44, 3, tzinfo=datetime.timezone.utc), 'followersCount': 358, 'friendsCount': 325, 'statusesCount': 3691, 'favouritesCount': 3673, 'listedCount': 43, 'mediaCount': 606, 'location': 'Toronto Canada', 'protected': False, 'linkUrl': 'http://www.instagram.com/joannebsimpson_', 'linkTcourl': 'https://t.co/0cdApnLzQt', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/723128438656217088/w7L9rJ_X_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/39414741/1446651766'}",0,0,0,0,1373994477979852808,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1373994459793342472/pu/img/Ru2LzATMrQv5DsSz.jpg', 'variants': [{'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1373994459793342472/pu/vid/720x1280/QkTbzX5s4gf58QRC.mp4?tag=12', 'bitrate': 2176000}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1373994459793342472/pu/vid/320x568/Ga0SPhWTvcNQvHt9.mp4?tag=12', 'bitrate': 632000}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1373994459793342472/pu/vid/480x852/ICJZMuelzFcir8s3.mp4?tag=12', 'bitrate': 950000}, {'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1373994459793342472/pu/pl/yM_3GjwTNe6xqEyA.m3u8?tag=12', 'bitrate': None}], 'duration': 5.0, 'views': 22}]",,,,,,"{'longitude': -79.639319, 'latitude': 43.403221}","{'fullName': 'Toronto, Ontario', 'name': 'Toronto', 'type': 'city', 'country': 'Canada', 'countryCode': 'CA'}","['toronto', 'ttc']",
146,https://twitter.com/vrushali_m19/status/1373026028449193986,2021-03-19 21:38:09+00:00,Captured this beautiful lady sketching a complete stranger TTC passenger #TTC #Toronto #sketch #trains #subway https://t.co/ofntAJp4L2,Captured this beautiful lady sketching a complete stranger TTC passenger #TTC #Toronto #sketch #trains #subway https://t.co/ofntAJp4L2,1373026028449193986,"{'username': 'vrushali_m19', 'id': 3220448996, 'displayname': 'Vrushali Mahajan', 'description': 'An Absolute Unit.', 'rawDescription': 'An Absolute Unit.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2015, 5, 19, 14, 45, 45, tzinfo=datetime.timezone.utc), 'followersCount': 98, 'friendsCount': 138, 'statusesCount': 140, 'favouritesCount': 290, 'listedCount': 3, 'mediaCount': 9, 'location': 'Toronto', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/736377639263424512/OtIfUc3N_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3220448996/1464401118'}",0,0,1,0,1373026028449193986,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'previewUrl': 'https://pbs.twimg.com/media/Ew3348wVEAEyzeO?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ew3348wVEAEyzeO?format=jpg&name=large'}]",,,,,,"{'longitude': -79.639319, 'latitude': 43.403221}","{'fullName': 'Toronto, Ontario', 'name': 'Toronto', 'type': 'city', 'country': 'Canada', 'countryCode': 'CA'}","['TTC', 'Toronto', 'sketch', 'trains', 'subway']",
147,https://twitter.com/lauthika/status/1373004145557377029,2021-03-19 20:11:12+00:00,"Rider: What is cleanliness during this pandemic? 

TTC: well for the charge of $3.25/ride we also bring to you a PEE INSTALLATION!!!

Welcome to Toronto frenz!!

@BrokenTtc @TTChelps 

#TTC #brokenttc #Canada #Toronto https://t.co/aXwjtwv5HT","Rider: What is cleanliness during this pandemic? 

TTC: well for the charge of $3.25/ride we also bring to you a PEE INSTALLATION!!!

Welcome to Toronto frenz!!

@BrokenTtc @TTChelps 

#TTC #brokenttc #Canada #Toronto https://t.co/aXwjtwv5HT",1373004145557377029,"{'username': 'lauthika', 'id': 770853688181227520, 'displayname': 'lauthika', 'description': 'hell to the yes | 🍊', 'rawDescription': 'hell to the yes | 🍊', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2016, 8, 31, 5, 20, 15, tzinfo=datetime.timezone.utc), 'followersCount': 28, 'friendsCount': 154, 'statusesCount': 245, 'favouritesCount': 131, 'listedCount': 0, 'mediaCount': 24, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1413016174850240516/PI9anGBg_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/770853688181227520/1625724912'}",1,0,4,0,1373004145557377029,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'previewUrl': 'https://pbs.twimg.com/media/Ew3j_ZbXIAEnFZW?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ew3j_ZbXIAEnFZW?format=jpg&name=large'}]",,,,,"[{'username': 'BrokenTtc', 'id': 814128342454697984, 'displayname': 'Broken TTC', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}, {'username': 'TTChelps', 'id': 500231605, 'displayname': 'TTC Customer Service', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]","{'longitude': -79.52416874781369, 'latitude': 43.64534925949279}","{'fullName': 'Islington Subway Station', 'name': 'Islington Subway Station', 'type': 'poi', 'country': 'Canada', 'countryCode': 'CA'}","['TTC', 'brokenttc', 'Canada', 'Toronto']",
148,https://twitter.com/randyfmcdonald/status/1371614463800004608,2021-03-16 00:09:06+00:00,Graffiti at the Dundonald end of Wellesley station (2) #toronto #ttc #subway #line1 #wellesleystation #graffiti @ Wellesley station https://t.co/vFzmXnmuiW,Graffiti at the Dundonald end of Wellesley station (2) #toronto #ttc #subway #line1 #wellesleystation #graffiti @ Wellesley station instagram.com/p/CMdX5t3ArMj/…,1371614463800004608,"{'username': 'randyfmcdonald', 'id': 18154573, 'displayname': 'Randy McDonald', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2008, 12, 16, 3, 12, 19, tzinfo=datetime.timezone.utc), 'followersCount': 652, 'friendsCount': 1254, 'statusesCount': 44966, 'favouritesCount': 28, 'listedCount': 100, 'mediaCount': 3456, 'location': 'Toronto, Ontario, Canada', 'protected': False, 'linkUrl': 'https://about.me/randy_mcdonald/', 'linkTcourl': 'https://t.co/lUyGtFmIqa', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1051173826963345408/NqmZ3xeV_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/18154573/1504293463'}",0,2,0,0,1371614463800004608,en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",http://instagram.com,Instagram,['https://www.instagram.com/p/CMdX5t3ArMj/?igshid=zg7j3c6pbkcd'],['https://t.co/vFzmXnmuiW'],,,,,,,"{'longitude': -79.38388889, 'latitude': 43.66527778}","{'fullName': 'Toronto, Ontario', 'name': 'Toronto', 'type': 'city', 'country': 'Canada', 'countryCode': 'CA'}","['toronto', 'ttc', 'subway', 'line1', 'wellesleystation', 'graffiti']",
149,https://twitter.com/randyfmcdonald/status/1371614351895973890,2021-03-16 00:08:39+00:00,Graffiti at the Dundonald end of Wellesley station (1) #toronto #ttc #subway #line1 #wellesleystation #graffiti @ Wellesley station https://t.co/MYSblUSUPo,Graffiti at the Dundonald end of Wellesley station (1) #toronto #ttc #subway #line1 #wellesleystation #graffiti @ Wellesley station instagram.com/p/CMdX2f7AUZq/…,1371614351895973890,"{'username': 'randyfmcdonald', 'id': 18154573, 'displayname': 'Randy McDonald', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2008, 12, 16, 3, 12, 19, tzinfo=datetime.timezone.utc), 'followersCount': 652, 'friendsCount': 1254, 'statusesCount': 44966, 'favouritesCount': 28, 'listedCount': 100, 'mediaCount': 3456, 'location': 'Toronto, Ontario, Canada', 'protected': False, 'linkUrl': 'https://about.me/randy_mcdonald/', 'linkTcourl': 'https://t.co/lUyGtFmIqa', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1051173826963345408/NqmZ3xeV_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/18154573/1504293463'}",0,2,0,0,1371614351895973890,en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",http://instagram.com,Instagram,['https://www.instagram.com/p/CMdX2f7AUZq/?igshid=ucz3dq9w0255'],['https://t.co/MYSblUSUPo'],,,,,,,"{'longitude': -79.38388889, 'latitude': 43.66527778}","{'fullName': 'Toronto, Ontario', 'name': 'Toronto', 'type': 'city', 'country': 'Canada', 'countryCode': 'CA'}","['toronto', 'ttc', 'subway', 'line1', 'wellesleystation', 'graffiti']",
150,https://twitter.com/DuffMacDonald/status/1370157251965636613,2021-03-11 23:38:39+00:00,"@TTChelps @JohnTory @epdevilla @CPHO_Canada
I WAS ON THE SUBWAY TODAY IN TORONTO. WHY IS THERE NO SOCIAL DISTANCING OR REGULATION OF HOW MANY PEOPLE ARE ON EACH CAR???? IT WAS PACKED. #ttc #Toronto #COVID19Ontario #COVID","@TTChelps @JohnTory @epdevilla @CPHO_Canada
I WAS ON THE SUBWAY TODAY IN TORONTO. WHY IS THERE NO SOCIAL DISTANCING OR REGULATION OF HOW MANY PEOPLE ARE ON EACH CAR???? IT WAS PACKED. #ttc #Toronto #COVID19Ontario #COVID",1370157251965636613,"{'username': 'DuffMacDonald', 'id': 26319682, 'displayname': '𝐃𝐮𝐟𝐟 𝐌𝐚𝐜𝐃𝐨𝐧𝐚𝐥𝐝', 'description': 'Creator. Actor. Singer. New comedy series THE DUFF SHOW! -\nWATCH HERE: youtu.be/u5Zk4WyJq3s', 'rawDescription': 'Creator. Actor. Singer. New comedy series THE DUFF SHOW! -\nWATCH HERE: https://t.co/3Lj5ReFXrf', 'descriptionUrls': [{'text': 'youtu.be/u5Zk4WyJq3s', 'url': 'https://youtu.be/u5Zk4WyJq3s', 'tcourl': 'https://t.co/3Lj5ReFXrf', 'indices': (71, 94)}], 'verified': False, 'created': datetime.datetime(2009, 3, 24, 20, 46, 6, tzinfo=datetime.timezone.utc), 'followersCount': 934, 'friendsCount': 2821, 'statusesCount': 8954, 'favouritesCount': 12446, 'listedCount': 37, 'mediaCount': 910, 'location': 'Toronto ON', 'protected': False, 'linkUrl': 'http://www.duffmacdonald.com', 'linkTcourl': 'https://t.co/BOip9JsmqB', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1420558729683116039/CHgoXCXU_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/26319682/1619497087'}",2,0,2,0,1370157251965636613,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,"[{'username': 'TTChelps', 'id': 500231605, 'displayname': 'TTC Customer Service', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}, {'username': 'JohnTory', 'id': 89760824, 'displayname': 'John Tory', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}, {'username': 'epdevilla', 'id': 340342573, 'displayname': 'Dr. Eileen de Villa', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}, {'username': 'CPHO_Canada', 'id': 2314087860, 'displayname': 'Dr. Theresa Tam', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]","{'longitude': -79.639319, 'latitude': 43.403221}","{'fullName': 'Toronto, Ontario', 'name': 'Toronto', 'type': 'city', 'country': 'Canada', 'countryCode': 'CA'}","['ttc', 'Toronto', 'COVID19Ontario', 'COVID']",
151,https://twitter.com/BobBrentTO/status/1370123054727188485,2021-03-11 21:22:46+00:00,"@SwanBoatSteve @Beth_Levy66 @stateofthecity York Mills #TTC parking lot is in the Don flood plain, as Steve notes, a serious TRCA impediment to development—if you need underground parking. The TPA pitched the #TTC on flipping their Jolly Miller commuter lot by the S YM Entrance; &amp; developing YMPL. No🚫Go! @BrendonBernard_","@SwanBoatSteve @Beth_Levy66 @stateofthecity York Mills #TTC parking lot is in the Don flood plain, as Steve notes, a serious TRCA impediment to development—if you need underground parking. The TPA pitched the #TTC on flipping their Jolly Miller commuter lot by the S YM Entrance; &amp; developing YMPL. No🚫Go! @BrendonBernard_",1370123054727188485,"{'username': 'BobBrentTO', 'id': 515678286, 'displayname': 'Bob Brent', 'description': '\uf8ffApple 🖥📱⌚️• Sustainability♻️ • Social⚖️Justice • Public🚍Transit • Cycling🚴🏻\u200d♀️@UBC: BASc MBA @UofT: Rotman/ICD: ICD.D @WesternU: Exec Leadership', 'rawDescription': '\uf8ffApple 🖥📱⌚️• Sustainability♻️ • Social⚖️Justice • Public🚍Transit • Cycling🚴🏻\u200d♀️@UBC: BASc MBA @UofT: Rotman/ICD: ICD.D @WesternU: Exec Leadership', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 3, 5, 17, 29, 42, tzinfo=datetime.timezone.utc), 'followersCount': 1549, 'friendsCount': 2739, 'statusesCount': 47272, 'favouritesCount': 24651, 'listedCount': 0, 'mediaCount': 5770, 'location': 'Toronto, Ontario, Canada', 'protected': False, 'linkUrl': 'https://ca.linkedin.com/in/robertjbrent', 'linkTcourl': 'https://t.co/R76JY8bKhH', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/864110192191037441/BTWiBVWd_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/515678286/1494854779'}",0,0,0,0,1370079605101625354,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,1.3700932034294538e+18,"{'username': 'SwanBoatSteve', 'id': 505073464, 'displayname': 'Steve Munro', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}","[{'username': 'SwanBoatSteve', 'id': 505073464, 'displayname': 'Steve Munro', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}, {'username': 'Beth_Levy66', 'id': 785905010, 'displayname': 'Beth Levy', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}, {'username': 'stateofthecity', 'id': 70821640, 'displayname': 'Brian F. Kelcey', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}, {'username': 'BrendonBernard_', 'id': 1347982914, 'displayname': 'Brendon Bernard', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]","{'longitude': -79.639319, 'latitude': 43.403221}","{'fullName': 'Toronto, Ontario', 'name': 'Toronto', 'type': 'city', 'country': 'Canada', 'countryCode': 'CA'}","['TTC', 'TTC']",
152,https://twitter.com/TwinTurbo2jzIS/status/1370029183674454017,2021-03-11 15:09:45+00:00,@JohnTory @JohnTory when will #TTC  Employees start getting the #COVID19 vaccine? Are we not frontline workers who deal with the public in bigger numbers everyday?,@JohnTory @JohnTory when will #TTC  Employees start getting the #COVID19 vaccine? Are we not frontline workers who deal with the public in bigger numbers everyday?,1370029183674454017,"{'username': 'TwinTurbo2jzIS', 'id': 1277866471, 'displayname': 'Farid Nurmohamed', 'description': 'A page about my built 03 twin turbo 2jzgte swapped IS300', 'rawDescription': 'A page about my built 03 twin turbo 2jzgte swapped IS300', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 3, 18, 14, 14, 35, tzinfo=datetime.timezone.utc), 'followersCount': 25, 'friendsCount': 127, 'statusesCount': 40, 'favouritesCount': 293, 'listedCount': 0, 'mediaCount': 9, 'location': 'Toronto, Canada', 'protected': False, 'linkUrl': 'https://tunerbattlegrounds.com/competitors-list/998-farid-nurmohamed-is300', 'linkTcourl': 'https://t.co/Qrq4g0fbov', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1368177095583600640/x6wLkC5A_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1277866471/1615033814'}",0,0,0,0,1370018912990093325,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,1.3700189129900933e+18,"{'username': 'JohnTory', 'id': 89760824, 'displayname': 'John Tory', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}","[{'username': 'JohnTory', 'id': 89760824, 'displayname': 'John Tory', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}, {'username': 'JohnTory', 'id': 89760824, 'displayname': 'John Tory', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]","{'longitude': -79.711527, 'latitude': 43.749761}","{'fullName': 'Vaughan, Ontario', 'name': 'Vaughan', 'type': 'city', 'country': 'Canada', 'countryCode': 'CA'}","['TTC', 'COVID19']",
153,https://twitter.com/mikebednarski/status/1369807700557766662,2021-03-11 00:29:40+00:00,"@GraphicMatt ""Time to move on"" is a @JohnTory catch phrase when a bad transit decision has been proposed. #ttc #topoli","@GraphicMatt ""Time to move on"" is a @JohnTory catch phrase when a bad transit decision has been proposed. #ttc #topoli",1369807700557766662,"{'username': 'mikebednarski', 'id': 190762455, 'displayname': 'Michael Bednarski', 'description': 'CN Tower Edge-walker. Hate vegetables. Love The Simpsons.', 'rawDescription': 'CN Tower Edge-walker. Hate vegetables. Love The Simpsons.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 9, 14, 19, 40, 34, tzinfo=datetime.timezone.utc), 'followersCount': 810, 'friendsCount': 678, 'statusesCount': 50409, 'favouritesCount': 26502, 'listedCount': 30, 'mediaCount': 3397, 'location': 'Toronto', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1402946346659819521/f4xQ-kdP_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/190762455/1358733510'}",0,0,0,0,1369656236141146113,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,1.3698039819758633e+18,"{'username': 'GraphicMatt', 'id': 1956441, 'displayname': 'Matt Elliott', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}","[{'username': 'GraphicMatt', 'id': 1956441, 'displayname': 'Matt Elliott', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}, {'username': 'JohnTory', 'id': 89760824, 'displayname': 'John Tory', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]","{'longitude': -79.639319, 'latitude': 43.403221}","{'fullName': 'Toronto, Ontario', 'name': 'Toronto', 'type': 'city', 'country': 'Canada', 'countryCode': 'CA'}","['ttc', 'topoli']",
154,https://twitter.com/randyfmcdonald/status/1369784741893988356,2021-03-10 22:58:26+00:00,"""Exit"" #toronto #ttc #subway #sherbournestation #escalator #mosaic #tiles #rebeccabayer #thewholeisgreaterthanthesumofitsparts @ Sherbourne station https://t.co/IdMQQvO5yO","""Exit"" #toronto #ttc #subway #sherbournestation #escalator #mosaic #tiles #rebeccabayer #thewholeisgreaterthanthesumofitsparts @ Sherbourne station instagram.com/p/CMQX1sLgYEI/…",1369784741893988356,"{'username': 'randyfmcdonald', 'id': 18154573, 'displayname': 'Randy McDonald', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2008, 12, 16, 3, 12, 19, tzinfo=datetime.timezone.utc), 'followersCount': 652, 'friendsCount': 1254, 'statusesCount': 44966, 'favouritesCount': 28, 'listedCount': 100, 'mediaCount': 3456, 'location': 'Toronto, Ontario, Canada', 'protected': False, 'linkUrl': 'https://about.me/randy_mcdonald/', 'linkTcourl': 'https://t.co/lUyGtFmIqa', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1051173826963345408/NqmZ3xeV_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/18154573/1504293463'}",0,0,0,0,1369784741893988356,en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",http://instagram.com,Instagram,['https://www.instagram.com/p/CMQX1sLgYEI/?igshid=1chnty2k98qlu'],['https://t.co/IdMQQvO5yO'],,,,,,,"{'longitude': -79.37652778, 'latitude': 43.67194444}","{'fullName': 'Toronto, Ontario', 'name': 'Toronto', 'type': 'city', 'country': 'Canada', 'countryCode': 'CA'}","['toronto', 'ttc', 'subway', 'sherbournestation', 'escalator', 'mosaic', 'tiles', 'rebeccabayer', 'thewholeisgreaterthanthesumofitsparts']",
155,https://twitter.com/jennyleeshee/status/1369035732938088450,2021-03-08 21:22:08+00:00,"Based on the number of people not wearing masks on the #TTC today, I guess the pandemic is over. 

Might start walking to school, just in case COVID’s not done with us yet. https://t.co/NzdVw1dvDB","Based on the number of people not wearing masks on the #TTC today, I guess the pandemic is over. 

Might start walking to school, just in case COVID’s not done with us yet. https://t.co/NzdVw1dvDB",1369035732938088450,"{'username': 'jennyleeshee', 'id': 531633997, 'displayname': 'Jenny L.', 'description': '""I don\'t know how to explain to you why you should care about other people."" @LaurenEMorrill', 'rawDescription': '""I don\'t know how to explain to you why you should care about other people."" @LaurenEMorrill', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 3, 20, 21, 0, 39, tzinfo=datetime.timezone.utc), 'followersCount': 3557, 'friendsCount': 2400, 'statusesCount': 17499, 'favouritesCount': 42641, 'listedCount': 35, 'mediaCount': 6686, 'location': 'Toronto, Ontario', 'protected': False, 'linkUrl': 'http://www.timeanddate.com/countdown/election?iso=20220602T00&p0=250&msg=Vote+Ford+Out&ud=1&font=slab', 'linkTcourl': 'https://t.co/6bcVIOW2oy', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1411821068722085888/DMw98yRw_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/531633997/1624668747'}",3,0,17,0,1369035732938088450,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'thumbnailUrl': 'https://pbs.twimg.com/tweet_video_thumb/Ev_KvYWWYAITkgl.jpg', 'variants': [{'contentType': 'video/mp4', 'url': 'https://video.twimg.com/tweet_video/Ev_KvYWWYAITkgl.mp4', 'bitrate': 0}]}]",,,,,,"{'longitude': -79.639319, 'latitude': 43.403221}","{'fullName': 'Toronto, Ontario', 'name': 'Toronto', 'type': 'city', 'country': 'Canada', 'countryCode': 'CA'}",['TTC'],
