,date,numTweets,pandemic,dayOfWeek,score
1041,2016-11-07,20,0,Monday,0.05916366666666667
1042,2016-11-08,25,0,Tuesday,0.23757200000000003
1043,2016-11-09,2,0,Wednesday,0.40915
1044,2016-11-10,6,0,Thursday,0.03154166666666667
1045,2016-11-11,7,0,Friday,0.023182142857142863
1046,2016-11-12,16,0,Saturday,0.10236562499999999
1047,2016-11-13,6,0,Sunday,0.0738513888888889
1048,2016-11-14,8,0,Monday,0.042662500000000006
1049,2016-11-15,13,0,Tuesday,0.12040576923076925
1050,2016-11-16,30,0,Wednesday,0.38852500000000006
1051,2016-11-17,27,0,Thursday,0.03678037037037037
1052,2016-11-18,49,0,Friday,0.10904234693877553
1053,2016-11-19,5,0,Saturday,0.07260000000000001
1054,2016-11-20,7,0,Sunday,0.23106428571428572
1055,2016-11-21,90,0,Monday,0.03482361111111114
1056,2016-11-22,26,0,Tuesday,0.13670128205128204
1057,2016-11-23,16,0,Wednesday,0.018543750000000008
1058,2016-11-24,27,0,Thursday,0.16686512345679005
1059,2016-11-25,4,0,Friday,0.308325
1060,2016-11-26,9,0,Saturday,0.12565833333333332
1061,2016-11-27,7,0,Sunday,0.0575
1062,2016-11-28,17,0,Monday,0.04072549019607844
1063,2016-11-29,9,0,Tuesday,0.049525925925925925
1064,2016-11-30,12,0,Wednesday,0.07487638888888888
1065,2016-12-01,17,0,Thursday,0.08247058823529413
1066,2016-12-02,28,0,Friday,0.014476785714285722
1067,2016-12-03,8,0,Saturday,0.07312916666666666
1068,2016-12-04,9,0,Sunday,-0.03746481481481481
1069,2016-12-05,16,0,Monday,0.12660000000000002
1070,2016-12-06,32,0,Tuesday,0.02088244791666667
1071,2016-12-07,16,0,Wednesday,-0.14822124999999997
1072,2016-12-08,22,0,Thursday,0.1175439393939394
1073,2016-12-09,15,0,Friday,0.027739999999999997
1074,2016-12-10,9,0,Saturday,0.26159629629629627
1075,2016-12-11,8,0,Sunday,-0.0675375
1076,2016-12-12,27,0,Monday,0.011088888888888891
1077,2016-12-13,10,0,Tuesday,0.12483249999999999
1078,2016-12-14,9,0,Wednesday,0.2130981481481482
1079,2016-12-15,37,0,Thursday,0.019180000000000006
1080,2016-12-16,25,0,Friday,0.21620266666666674
1081,2016-12-17,11,0,Saturday,0.04468272727272727
1082,2016-12-18,7,0,Sunday,0.05639285714285715
1083,2016-12-19,10,0,Monday,-0.00914533333333333
1084,2016-12-20,22,0,Tuesday,0.0736340909090909
1085,2016-12-21,13,0,Wednesday,0.21465384615384614
1086,2016-12-22,13,0,Thursday,-0.04213846153846154
1087,2016-12-23,13,0,Friday,-0.058555128205128204
1088,2016-12-24,6,0,Saturday,-0.018316666666666658
1089,2016-12-25,4,0,Sunday,0.0903
1090,2016-12-26,0,0,Monday,0.0
1091,2016-12-27,5,0,Tuesday,0.41401000000000004
1092,2016-12-28,6,0,Wednesday,0.13329166666666667
1093,2016-12-29,5,0,Thursday,-0.052146666666666674
1094,2016-12-30,6,0,Friday,0.23153055555555557
1095,2016-12-31,11,0,Saturday,0.30760454545454546
1096,2017-01-01,3,0,Sunday,0.016783333333333334
1097,2017-01-02,4,0,Monday,-0.05846666666666666
1098,2017-01-03,4,0,Tuesday,0.1394125
1099,2017-01-04,22,0,Wednesday,-0.061103787878787875
1100,2017-01-05,9,0,Thursday,0.19578703703703704
1101,2017-01-06,15,0,Friday,0.10135666666666668
1102,2017-01-07,10,0,Saturday,0.12482166666666665
1103,2017-01-08,8,0,Sunday,0.09540416666666666
1104,2017-01-09,6,0,Monday,-0.02502500000000001
1105,2017-01-10,16,0,Tuesday,-0.0037854166666666652
1106,2017-01-11,12,0,Wednesday,0.0691923611111111
1107,2017-01-12,18,0,Thursday,0.006149999999999999
1108,2017-01-13,13,0,Friday,0.03868974358974359
1109,2017-01-14,4,0,Saturday,0.0423625
1110,2017-01-15,2,0,Sunday,0.0
1111,2017-01-16,13,0,Monday,-0.045479487179487174
1112,2017-01-17,55,0,Tuesday,0.19068
1113,2017-01-18,30,0,Wednesday,-0.005896388888888883
1114,2017-01-19,16,0,Thursday,0.053146874999999996
1115,2017-01-20,6,0,Friday,0.10615000000000001
1116,2017-01-21,6,0,Saturday,-0.14241111111111113
1117,2017-01-22,10,0,Sunday,-0.001895000000000005
1118,2017-01-23,4,0,Monday,0.0903
1119,2017-01-24,5,0,Tuesday,-0.05290333333333332
1120,2017-01-25,8,0,Wednesday,0.18767916666666667
1121,2017-01-26,10,0,Thursday,-0.042535
1122,2017-01-27,8,0,Friday,0.13222708333333333
1123,2017-01-28,3,0,Saturday,0.51415
1124,2017-01-29,2,0,Sunday,0.1674
1125,2017-01-30,9,0,Monday,0.24652222222222223
1126,2017-01-31,7,0,Tuesday,0.15041333333333334
1127,2017-02-01,7,0,Wednesday,0.010379761904761904
1128,2017-02-02,6,0,Thursday,0.14172222222222222
1129,2017-02-03,15,0,Friday,0.071462
1130,2017-02-04,6,0,Saturday,0.07010833333333334
1131,2017-02-05,4,0,Sunday,0.20153749999999998
1132,2017-02-06,8,0,Monday,0.2004
1133,2017-02-07,23,0,Tuesday,-0.10612
1134,2017-02-08,6,0,Wednesday,0.1091402777777778
1135,2017-02-09,18,0,Thursday,0.04920833333333333
1136,2017-02-10,8,0,Friday,0.01358541666666667
1137,2017-02-11,5,0,Saturday,-0.005510000000000004
1138,2017-02-12,4,0,Sunday,0.4145
1139,2017-02-13,11,0,Monday,0.07031363636363637
1140,2017-02-14,6,0,Tuesday,-0.13583333333333333
1141,2017-02-15,6,0,Wednesday,-0.056758333333333334
1142,2017-02-16,3,0,Thursday,0.0026333333333333256
1143,2017-02-17,6,0,Friday,0.07859166666666667
1144,2017-02-18,5,0,Saturday,0.05401
1145,2017-02-19,2,0,Sunday,0.363
1146,2017-02-20,5,0,Monday,0.055735000000000014
1147,2017-02-21,8,0,Tuesday,-0.036706249999999996
1148,2017-02-22,17,0,Wednesday,0.05369705882352941
1149,2017-02-23,13,0,Thursday,0.04359038461538462
1150,2017-02-24,4,0,Friday,0.066925
1151,2017-02-25,5,0,Saturday,0.2007233333333333
1152,2017-02-26,1,0,Sunday,0.31845
1153,2017-02-27,8,0,Monday,0.058920833333333325
1154,2017-02-28,18,0,Tuesday,0.08269648148148151
1155,2017-03-01,14,0,Wednesday,0.09391428571428573
1156,2017-03-02,13,0,Thursday,-0.009103974358974353
1157,2017-03-03,8,0,Friday,0.043009375
1158,2017-03-04,5,0,Saturday,0.17167333333333334
1159,2017-03-05,4,0,Sunday,0.12263750000000001
1160,2017-03-06,5,0,Monday,0.2957533333333333
1161,2017-03-07,19,0,Tuesday,0.1124184210526316
1162,2017-03-08,7,0,Wednesday,0.21952857142857146
1163,2017-03-09,8,0,Thursday,0.02188125
1164,2017-03-10,6,0,Friday,0.15988333333333335
1165,2017-03-11,2,0,Saturday,-0.07350999999999999
1166,2017-03-12,3,0,Sunday,-0.3516333333333333
1167,2017-03-13,9,0,Monday,-0.10237981481481481
1168,2017-03-14,7,0,Tuesday,-0.032892857142857154
1169,2017-03-15,6,0,Wednesday,-0.0205875
1170,2017-03-16,4,0,Thursday,0.04515
1171,2017-03-17,12,0,Friday,0.0696888888888889
1172,2017-03-18,2,0,Saturday,0.0
1173,2017-03-19,7,0,Sunday,0.21075714285714287
1174,2017-03-20,4,0,Monday,-0.13012708333333334
1175,2017-03-21,8,0,Tuesday,0.20125
1176,2017-03-22,14,0,Wednesday,0.15815535714285717
1177,2017-03-23,11,0,Thursday,0.13764515151515153
1178,2017-03-24,19,0,Friday,0.04601798245614034
1179,2017-03-25,8,0,Saturday,-0.05684583333333333
1180,2017-03-26,5,0,Sunday,0.33528
1181,2017-03-27,8,0,Monday,0.12563541666666667
1182,2017-03-28,4,0,Tuesday,-0.09358333333333334
1183,2017-03-29,11,0,Wednesday,0.1292727272727273
1184,2017-03-30,9,0,Thursday,0.20320925925925926
1185,2017-03-31,7,0,Friday,0.10715000000000001
1186,2017-04-01,9,0,Saturday,0.0032777777777777744
1187,2017-04-02,5,0,Sunday,0.13747
1188,2017-04-03,11,0,Monday,-0.03541818181818182
1189,2017-04-04,8,0,Tuesday,-0.09004374999999999
1190,2017-04-05,14,0,Wednesday,0.1372142857142857
1191,2017-04-06,9,0,Thursday,0.10411759259259258
1192,2017-04-07,5,0,Friday,-0.026397333333333328
1193,2017-04-08,4,0,Saturday,0.13047499999999998
1194,2017-04-09,2,0,Sunday,0.0
1195,2017-04-10,5,0,Monday,0.26078
1196,2017-04-11,3,0,Tuesday,0.21125000000000002
1197,2017-04-12,5,0,Wednesday,0.1783533333333333
1198,2017-04-13,12,0,Thursday,0.037242500000000005
1199,2017-04-14,2,0,Friday,0.0
1200,2017-04-15,7,0,Saturday,-0.12168333333333334
1201,2017-04-16,2,0,Sunday,0.1591
1202,2017-04-17,1,0,Monday,0.873
1203,2017-04-18,6,0,Tuesday,0.11078333333333333
1204,2017-04-19,8,0,Wednesday,0.1308375
1205,2017-04-20,22,0,Thursday,0.03308863636363636
1206,2017-04-21,19,0,Friday,0.044490350877192976
1207,2017-04-22,6,0,Saturday,0.36055
1208,2017-04-23,7,0,Sunday,-0.10063214285714282
1209,2017-04-24,10,0,Monday,-0.144835
1210,2017-04-25,6,0,Tuesday,-0.035366666666666664
1211,2017-04-26,6,0,Wednesday,-0.037865277777777775
1212,2017-04-27,12,0,Thursday,0.17576111111111115
1213,2017-04-28,10,0,Friday,0.209565
1214,2017-04-29,3,0,Saturday,-0.14256666666666665
1215,2017-04-30,3,0,Sunday,0.2083
1216,2017-05-01,12,0,Monday,0.036420833333333326
1217,2017-05-02,9,0,Tuesday,0.07258333333333333
1218,2017-05-03,5,0,Wednesday,-0.22739000000000004
1219,2017-05-04,14,0,Thursday,0.014801904761904757
1220,2017-05-05,12,0,Friday,0.11896111111111111
1221,2017-05-06,7,0,Saturday,0.0053499999999999815
1222,2017-05-07,3,0,Sunday,0.04013333333333333
1223,2017-05-08,9,0,Monday,0.1390361111111111
1224,2017-05-09,14,0,Tuesday,0.10997857142857144
1225,2017-05-10,14,0,Wednesday,0.06633928571428573
1226,2017-05-11,9,0,Thursday,0.09998611111111111
1227,2017-05-12,12,0,Friday,-0.05779305555555555
1228,2017-05-13,9,0,Saturday,-0.12869537037037038
1229,2017-05-14,15,0,Sunday,0.16098111111111113
1230,2017-05-15,8,0,Monday,0.21058749999999998
1231,2017-05-16,11,0,Tuesday,0.04957727272727274
1232,2017-05-17,15,0,Wednesday,0.17696270370370373
1233,2017-05-18,21,0,Thursday,0.1012579365079365
1234,2017-05-19,7,0,Friday,-0.1705547619047619
1235,2017-05-20,3,0,Saturday,0.0
1236,2017-05-21,3,0,Sunday,0.06929444444444446
1237,2017-05-22,3,0,Monday,-0.08672333333333333
1238,2017-05-23,9,0,Tuesday,0.0575462962962963
1239,2017-05-24,12,0,Wednesday,0.1421784722222222
1240,2017-05-25,16,0,Thursday,-0.06980427083333332
1241,2017-05-26,8,0,Friday,0.032562499999999994
1242,2017-05-27,26,0,Saturday,-0.008316025641025638
1243,2017-05-28,9,0,Sunday,0.08891851851851852
1244,2017-05-29,7,0,Monday,0.02668571428571429
1245,2017-05-30,19,0,Tuesday,-0.16139912280701751
1246,2017-05-31,14,0,Wednesday,-0.04401904761904762
1247,2017-06-01,8,0,Thursday,-0.088390625
1248,2017-06-02,9,0,Friday,0.2475240740740741
1249,2017-06-03,6,0,Saturday,-0.094925
1250,2017-06-04,1,0,Sunday,0.19913333333333336
1251,2017-06-05,9,0,Monday,-0.10635833333333333
1252,2017-06-06,5,0,Tuesday,0.05012
1253,2017-06-07,9,0,Wednesday,-0.012755555555555555
1254,2017-06-08,8,0,Thursday,-0.10665625
1255,2017-06-09,8,0,Friday,0.08324374999999999
1256,2017-06-10,11,0,Saturday,0.10909636363636364
1257,2017-06-11,6,0,Sunday,0.10197333333333332
1258,2017-06-12,7,0,Monday,0.13912142857142856
1259,2017-06-13,10,0,Tuesday,-0.011379166666666662
1260,2017-06-14,6,0,Wednesday,0.029527777777777788
1261,2017-06-15,10,0,Thursday,0.053395000000000005
1262,2017-06-16,6,0,Friday,0.08211666666666667
1263,2017-06-17,3,0,Saturday,0.1468
1264,2017-06-18,3,0,Sunday,0.05934999999999999
1265,2017-06-19,9,0,Monday,0.09429444444444444
1266,2017-06-20,7,0,Tuesday,0.05266547619047619
1267,2017-06-21,8,0,Wednesday,0.16114375000000003
1268,2017-06-22,12,0,Thursday,0.11801666666666667
1269,2017-06-23,11,0,Friday,0.03944696969696972
1270,2017-06-24,6,0,Saturday,0.050100000000000006
1271,2017-06-25,7,0,Sunday,0.17723142857142854
1272,2017-06-26,16,0,Monday,0.21312864583333335
1273,2017-06-27,18,0,Tuesday,0.07048796296296296
1274,2017-06-28,9,0,Wednesday,0.01823148148148148
1275,2017-06-29,12,0,Thursday,0.06209027777777779
1276,2017-06-30,11,0,Friday,0.04527575757575757
1277,2017-07-01,13,0,Saturday,0.13024871794871792
1278,2017-07-02,4,0,Sunday,-0.18672000000000002
1279,2017-07-03,0,0,Monday,0.0
1280,2017-07-04,3,0,Tuesday,-0.05242222222222223
1281,2017-07-05,9,0,Wednesday,0.09625925925925927
1282,2017-07-06,12,0,Thursday,0.08388472222222221
1283,2017-07-07,11,0,Friday,0.024318181818181826
1284,2017-07-08,7,0,Saturday,-0.046826190476190487
1285,2017-07-09,1,0,Sunday,-0.6486
1286,2017-07-10,10,0,Monday,0.14317833333333335
1287,2017-07-11,4,0,Tuesday,-0.096475
1288,2017-07-12,11,0,Wednesday,-0.007734848484848481
1289,2017-07-13,11,0,Thursday,0.0931931818181818
1290,2017-07-14,10,0,Friday,-0.10378166666666669
1291,2017-07-15,13,0,Saturday,0.0588948717948718
1292,2017-07-16,6,0,Sunday,0.14786666666666667
1293,2017-07-17,4,0,Monday,-0.11683749999999998
1294,2017-07-18,10,0,Tuesday,0.03524500000000001
1295,2017-07-19,3,0,Wednesday,0.0795
1296,2017-07-20,7,0,Thursday,-0.05768571428571429
1297,2017-07-21,10,0,Friday,-0.015794999999999993
1298,2017-07-22,6,0,Saturday,0.11984166666666668
1299,2017-07-23,5,0,Sunday,-0.09168999999999998
1300,2017-07-24,9,0,Monday,-0.1019574074074074
1301,2017-07-25,8,0,Tuesday,0.16894375
1302,2017-07-26,3,0,Wednesday,0.0
1303,2017-07-27,4,0,Thursday,-0.3494
1304,2017-07-28,5,0,Friday,0.21072000000000002
1305,2017-07-29,2,0,Saturday,0.06945000000000001
1306,2017-07-30,7,0,Sunday,0.025083333333333336
1307,2017-07-31,7,0,Monday,0.05439285714285713
1308,2017-08-01,5,0,Tuesday,0.21510333333333334
1309,2017-08-02,7,0,Wednesday,0.11988809523809522
1310,2017-08-03,3,0,Thursday,-0.02891111111111112
1311,2017-08-04,10,0,Friday,-0.06772583333333333
1312,2017-08-05,5,0,Saturday,0.18617
1313,2017-08-06,4,0,Sunday,-0.10527500000000001
1314,2017-08-07,7,0,Monday,0.10135952380952382
1315,2017-08-08,4,0,Tuesday,0.46152499999999996
1316,2017-08-09,8,0,Wednesday,0.014875000000000013
1317,2017-08-10,28,0,Thursday,-0.06495357142857143
1318,2017-08-11,8,0,Friday,-0.11379583333333335
1319,2017-08-12,2,0,Saturday,0.28595
1320,2017-08-13,3,0,Sunday,-0.23491666666666666
1321,2017-08-14,5,0,Monday,0.12893000000000002
1322,2017-08-15,4,0,Tuesday,0.12751875000000001
1323,2017-08-16,8,0,Wednesday,0.2138025
1324,2017-08-17,7,0,Thursday,-0.08205714285714286
1325,2017-08-18,11,0,Friday,0.04457272727272727
1326,2017-08-19,5,0,Saturday,0.23760000000000003
1327,2017-08-20,1,0,Sunday,0.0
1328,2017-08-21,10,0,Monday,0.2459316666666666
1329,2017-08-22,6,0,Tuesday,0.09186666666666667
1330,2017-08-23,3,0,Wednesday,0.22999999999999998
1331,2017-08-24,5,0,Thursday,0.05604
1332,2017-08-25,8,0,Friday,-0.0022333333333333337
1333,2017-08-26,6,0,Saturday,0.1875111111111111
1334,2017-08-27,0,0,Sunday,0.0
1335,2017-08-28,8,0,Monday,0.12525624999999999
1336,2017-08-29,4,0,Tuesday,-0.059399999999999994
1337,2017-08-30,9,0,Wednesday,-0.017641666666666663
1338,2017-08-31,6,0,Thursday,-0.08887777777777778
1339,2017-09-01,7,0,Friday,0.20699047619047622
1340,2017-09-02,15,0,Saturday,-0.027256666666666665
1341,2017-09-03,6,0,Sunday,0.01638611111111111
1342,2017-09-04,7,0,Monday,0.08729047619047618
1343,2017-09-05,23,0,Tuesday,0.03461884057971016
1344,2017-09-06,6,0,Wednesday,0.09479166666666666
1345,2017-09-07,10,0,Thursday,0.0728
1346,2017-09-08,3,0,Friday,0.10615000000000001
1347,2017-09-09,4,0,Saturday,0.06104999999999999
1348,2017-09-10,2,0,Sunday,-0.13315
1349,2017-09-11,10,0,Monday,0.05765500000000001
1350,2017-09-12,22,0,Tuesday,-0.12348030303030302
1351,2017-09-13,7,0,Wednesday,-0.08688333333333333
1352,2017-09-14,14,0,Thursday,0.03734345238095239
1353,2017-09-15,9,0,Friday,-0.060007407407407426
1354,2017-09-16,8,0,Saturday,-0.04654999999999999
1355,2017-09-17,3,0,Sunday,0.21513333333333332
1356,2017-09-18,9,0,Monday,-0.059368518518518494
1357,2017-09-19,8,0,Tuesday,0.07628333333333334
1358,2017-09-20,17,0,Wednesday,0.16493382352941172
1359,2017-09-21,14,0,Thursday,-0.0064113095238095275
1360,2017-09-22,17,0,Friday,-0.0924813725490196
1361,2017-09-23,4,0,Saturday,-0.14636666666666667
1362,2017-09-24,2,0,Sunday,-0.328
1363,2017-09-25,5,0,Monday,0.014879999999999994
1364,2017-09-26,25,0,Tuesday,-0.09883466666666665
1365,2017-09-27,10,0,Wednesday,0.055915000000000006
1366,2017-09-28,7,0,Thursday,0.17365476190476192
1367,2017-09-29,7,0,Friday,0.29571428571428576
1368,2017-09-30,1,0,Saturday,0.2805
1369,2017-10-01,4,0,Sunday,0.17701250000000002
1370,2017-10-02,6,0,Monday,0.06416388888888891
1371,2017-10-03,11,0,Tuesday,0.017054545454545447
1372,2017-10-04,11,0,Wednesday,0.10335757575757576
1373,2017-10-05,15,0,Thursday,-0.014302222222222216
1374,2017-10-06,6,0,Friday,-0.036399999999999995
1375,2017-10-07,3,0,Saturday,0.15705
1376,2017-10-08,3,0,Sunday,0.06148888888888887
1377,2017-10-09,2,0,Monday,0.4316
1378,2017-10-10,5,0,Tuesday,-0.044230000000000005
1379,2017-10-11,8,0,Wednesday,-0.12532083333333333
1380,2017-10-12,4,0,Thursday,0.1942375
1381,2017-10-13,7,0,Friday,0.1071690476190476
1382,2017-10-14,7,0,Saturday,0.2866142857142857
1383,2017-10-15,3,0,Sunday,0.1998
1384,2017-10-16,7,0,Monday,0.27
1385,2017-10-17,11,0,Tuesday,-0.0013227272727272734
1386,2017-10-18,11,0,Wednesday,0.028657575757575757
1387,2017-10-19,10,0,Thursday,0.16831666666666664
1388,2017-10-20,11,0,Friday,0.008919696969696977
1389,2017-10-21,5,0,Saturday,-0.21464
1390,2017-10-22,5,0,Sunday,-0.07361
1391,2017-10-23,20,0,Monday,0.031159166666666672
1392,2017-10-24,4,0,Tuesday,-0.028712500000000002
1393,2017-10-25,10,0,Wednesday,0.2042025
1394,2017-10-26,7,0,Thursday,-0.10599047619047619
1395,2017-10-27,6,0,Friday,0.2188
1396,2017-10-28,21,0,Saturday,0.13160000000000002
1397,2017-10-29,6,0,Sunday,0.15590555555555555
1398,2017-10-30,7,0,Monday,-0.0513
1399,2017-10-31,5,0,Tuesday,0.08737333333333337
1400,2017-11-01,10,0,Wednesday,-0.020388333333333335
1401,2017-11-02,10,0,Thursday,0.035479166666666666
1402,2017-11-03,9,0,Friday,0.1147833333333333
1403,2017-11-04,7,0,Saturday,0.1443142857142857
1404,2017-11-05,9,0,Sunday,0.2589111111111111
1405,2017-11-06,7,0,Monday,0.22676428571428572
1406,2017-11-07,5,0,Tuesday,0.00501466666666666
1407,2017-11-08,15,0,Wednesday,0.09608166666666666
1408,2017-11-09,15,0,Thursday,-0.0009949999999999894
1409,2017-11-10,11,0,Friday,-0.0183590909090909
1410,2017-11-11,1,0,Saturday,0.22499999999999998
1411,2017-11-12,13,0,Sunday,0.1754510256410256
1412,2017-11-13,31,0,Monday,0.1569990015360983
1413,2017-11-14,15,0,Tuesday,0.15065055555555557
1414,2017-11-15,11,0,Wednesday,0.13458863636363635
1415,2017-11-16,12,0,Thursday,0.007662222222222227
1416,2017-11-17,12,0,Friday,0.22287805555555554
1417,2017-11-18,10,0,Saturday,0.172875
1418,2017-11-19,10,0,Sunday,0.13776083333333333
1419,2017-11-20,10,0,Monday,-0.157551
1420,2017-11-21,25,0,Tuesday,0.1890530666666666
1421,2017-11-22,13,0,Wednesday,0.37034
1422,2017-11-23,11,0,Thursday,-0.03972272727272727
1423,2017-11-24,10,0,Friday,0.005061500000000008
1424,2017-11-25,14,0,Saturday,0.0621952380952381
1425,2017-11-26,10,0,Sunday,0.13865499999999997
1426,2017-11-27,18,0,Monday,0.020128333333333342
1427,2017-11-28,30,0,Tuesday,-0.00029277777777778253
1428,2017-11-29,31,0,Wednesday,0.16095201612903226
1429,2017-11-30,15,0,Thursday,-0.02409838095238095
1430,2017-12-01,14,0,Friday,0.10775952380952382
1431,2017-12-02,9,0,Saturday,0.1860916666666667
1432,2017-12-03,8,0,Sunday,-0.076646875
1433,2017-12-04,11,0,Monday,0.09917727272727274
1434,2017-12-05,16,0,Tuesday,0.19743020833333338
1435,2017-12-06,10,0,Wednesday,0.08606333333333335
1436,2017-12-07,12,0,Thursday,0.11223888888888894
1437,2017-12-08,18,0,Friday,0.11933888888888888
1438,2017-12-09,6,0,Saturday,0.26112083333333336
1439,2017-12-10,6,0,Sunday,0.12069583333333334
1440,2017-12-11,19,0,Monday,0.1762986842105263
1441,2017-12-12,21,0,Tuesday,0.12198007936507939
1442,2017-12-13,17,0,Wednesday,0.18934539215686272
1443,2017-12-14,23,0,Thursday,0.10977420289855072
1444,2017-12-15,30,0,Friday,0.2262211111111111
1445,2017-12-16,23,0,Saturday,0.3085115942028986
1446,2017-12-17,78,0,Sunday,0.20483955128205134
1447,2017-12-18,22,0,Monday,0.19172386363636368
1448,2017-12-19,20,0,Tuesday,0.14427625000000002
1449,2017-12-20,8,0,Wednesday,0.05985494047619047
1450,2017-12-21,13,0,Thursday,0.04036730769230769
1451,2017-12-22,8,0,Friday,0.26776830357142856
1452,2017-12-23,6,0,Saturday,0.11506416666666668
1453,2017-12-24,9,0,Sunday,0.03810185185185185
1454,2017-12-25,3,0,Monday,0.024319999999999998
1455,2017-12-26,6,0,Tuesday,0.18556666666666666
1456,2017-12-27,3,0,Wednesday,0.04073333333333333
1457,2017-12-28,9,0,Thursday,0.1335222222222222
1458,2017-12-29,16,0,Friday,0.008024999999999997
1459,2017-12-30,5,0,Saturday,0.11904666666666668
1460,2017-12-31,12,0,Sunday,0.23202569444444443
1461,2018-01-01,1,0,Monday,-0.37529999999999997
1462,2018-01-02,6,0,Tuesday,-0.04902777777777778
1463,2018-01-03,8,0,Wednesday,0.17115625
1464,2018-01-04,8,0,Thursday,0.0256
1465,2018-01-05,5,0,Friday,0.2651
1466,2018-01-06,3,0,Saturday,0.0
1467,2018-01-07,10,0,Sunday,0.14710166666666663
1468,2018-01-08,30,0,Monday,0.013892916666666665
1469,2018-01-09,13,0,Tuesday,0.026702564102564115
1470,2018-01-10,19,0,Wednesday,-0.09385964912280703
1471,2018-01-11,15,0,Thursday,0.03315620634920635
1472,2018-01-12,10,0,Friday,-0.011460476190476201
1473,2018-01-13,9,0,Saturday,0.060502777777777766
1474,2018-01-14,7,0,Sunday,0.1414702380952381
1475,2018-01-15,8,0,Monday,0.21626666666666666
1476,2018-01-16,26,0,Tuesday,-0.017718589743589738
1477,2018-01-17,10,0,Wednesday,0.16066633333333333
1478,2018-01-18,15,0,Thursday,0.15340211111111113
1479,2018-01-19,13,0,Friday,0.135049358974359
1480,2018-01-20,3,0,Saturday,-1.111111111111914e-05
1481,2018-01-21,4,0,Sunday,-0.05493125
1482,2018-01-22,8,0,Monday,0.031737499999999995
1483,2018-01-23,9,0,Tuesday,-0.07464129629629629
1484,2018-01-24,17,0,Wednesday,0.008075490196078422
1485,2018-01-25,8,0,Thursday,0.017940625000000005
1486,2018-01-26,7,0,Friday,0.22745595238095237
1487,2018-01-27,7,0,Saturday,0.32457857142857144
1488,2018-01-28,2,0,Sunday,-0.20934166666666668
1489,2018-01-29,10,0,Monday,-0.010681666666666664
1490,2018-01-30,46,0,Tuesday,-0.033596050724637685
1491,2018-01-31,17,0,Wednesday,-0.0332142156862745
1492,2018-02-01,25,0,Thursday,0.10602366666666668
1493,2018-02-02,17,0,Friday,-0.006841960784313727
1494,2018-02-03,15,0,Saturday,0.061321888888888884
1495,2018-02-04,6,0,Sunday,0.1491569444444444
1496,2018-02-05,12,0,Monday,0.09315833333333334
1497,2018-02-06,18,0,Tuesday,0.0027050925925925923
1498,2018-02-07,16,0,Wednesday,0.03938854166666666
1499,2018-02-08,3,0,Thursday,0.0777888888888889
1500,2018-02-09,13,0,Friday,-0.08030641025641025
1501,2018-02-10,8,0,Saturday,0.063425
1502,2018-02-11,8,0,Sunday,-0.05153124999999999
1503,2018-02-12,13,0,Monday,-0.06435128205128206
1504,2018-02-13,7,0,Tuesday,0.11125357142857142
1505,2018-02-14,12,0,Wednesday,0.03780055555555556
1506,2018-02-15,11,0,Thursday,0.051546212121212125
1507,2018-02-16,6,0,Friday,0.15523333333333333
1508,2018-02-17,4,0,Saturday,0.051579166666666676
1509,2018-02-18,7,0,Sunday,0.06752857142857142
1510,2018-02-19,5,0,Monday,0.04939
1511,2018-02-20,27,0,Tuesday,-0.04075573192239858
1512,2018-02-21,12,0,Wednesday,-0.048679999999999994
1513,2018-02-22,10,0,Thursday,0.12717983333333335
1514,2018-02-23,9,0,Friday,-0.055579629629629625
1515,2018-02-24,7,0,Saturday,-0.1966166666666667
1516,2018-02-25,7,0,Sunday,0.032300000000000016
1517,2018-02-26,12,0,Monday,-0.15348430555555553
1518,2018-02-27,10,0,Tuesday,0.2583666666666667
1519,2018-02-28,12,0,Wednesday,-0.01943305555555556
1520,2018-03-01,15,0,Thursday,0.06664111111111111
1521,2018-03-02,12,0,Friday,0.08830083333333333
1522,2018-03-03,10,0,Saturday,0.189915
1523,2018-03-04,2,0,Sunday,-0.027149999999999994
1524,2018-03-05,11,0,Monday,-0.0697
1525,2018-03-06,6,0,Tuesday,0.1530652777777778
1526,2018-03-07,14,0,Wednesday,0.12843333333333334
1527,2018-03-08,7,0,Thursday,0.015392857142857144
1528,2018-03-09,11,0,Friday,0.13379393939393935
1529,2018-03-10,6,0,Saturday,-0.0709375
1530,2018-03-11,9,0,Sunday,-0.0687638888888889
1531,2018-03-12,10,0,Monday,0.01358583333333332
1532,2018-03-13,16,0,Tuesday,0.026509895833333325
1533,2018-03-14,6,0,Wednesday,0.22791083333333337
1534,2018-03-15,12,0,Thursday,-0.02632111111111111
1535,2018-03-16,7,0,Friday,0.03825
1536,2018-03-17,9,0,Saturday,0.443525925925926
1537,2018-03-18,10,0,Sunday,0.040228333333333324
1538,2018-03-19,16,0,Monday,0.07277499999999998
1539,2018-03-20,30,0,Tuesday,0.06489483333333332
1540,2018-03-21,6,0,Wednesday,-0.0605125
1541,2018-03-22,9,0,Thursday,-0.04979444444444445
1542,2018-03-23,8,0,Friday,0.14204999999999998
1543,2018-03-24,3,0,Saturday,-0.027750000000000014
1544,2018-03-25,7,0,Sunday,0.09747142857142857
1545,2018-03-26,8,0,Monday,0.09386145833333333
1546,2018-03-27,17,0,Tuesday,0.046818954248366025
